datenum,year,month,day,datetime,data_mean_global,data_mean_nh,data_mean_sh
14168,38,10,15,15-Oct-0038 00:00:00,0,0,0
14199,38,11,15,15-Nov-0038 00:00:00,0,0,0
14229,38,12,15,15-Dec-0038 00:00:00,0,0,0
14260,39,1,15,15-Jan-0039 00:00:00,0,0,0
14291,39,2,15,15-Feb-0039 00:00:00,0,0,0
14319,39,3,15,15-Mar-0039 00:00:00,0,0,0
14350,39,4,15,15-Apr-0039 00:00:00,0,0,0
14380,39,5,15,15-May-0039 00:00:00,0,0,0
14411,39,6,15,15-Jun-0039 00:00:00,0,0,0
14441,39,7,15,15-Jul-0039 00:00:00,0,0,0
14472,39,8,15,15-Aug-0039 00:00:00,0,0,0
14503,39,9,15,15-Sep-0039 00:00:00,0,0,0
14533,39,10,15,15-Oct-0039 00:00:00,0,0,0
14564,39,11,15,15-Nov-0039 00:00:00,0,0,0
14594,39,12,15,15-Dec-0039 00:00:00,0,0,0
14625,40,1,15,15-Jan-0040 00:00:00,0,0,0
14656,40,2,15,15-Feb-0040 00:00:00,0,0,0
14685,40,3,15,15-Mar-0040 00:00:00,0,0,0
14716,40,4,15,15-Apr-0040 00:00:00,0,0,0
14746,40,5,15,15-May-0040 00:00:00,0,0,0
14777,40,6,15,15-Jun-0040 00:00:00,0,0,0
14807,40,7,15,15-Jul-0040 00:00:00,0,0,0
14838,40,8,15,15-Aug-0040 00:00:00,0,0,0
14869,40,9,15,15-Sep-0040 00:00:00,0,0,0
14899,40,10,15,15-Oct-0040 00:00:00,0,0,0
14930,40,11,15,15-Nov-0040 00:00:00,0,0,0
14960,40,12,15,15-Dec-0040 00:00:00,0,0,0
14991,41,1,15,15-Jan-0041 00:00:00,0,0,0
15022,41,2,15,15-Feb-0041 00:00:00,0,0,0
15050,41,3,15,15-Mar-0041 00:00:00,0,0,0
15081,41,4,15,15-Apr-0041 00:00:00,0,0,0
15111,41,5,15,15-May-0041 00:00:00,0,0,0
15142,41,6,15,15-Jun-0041 00:00:00,0,0,0
15172,41,7,15,15-Jul-0041 00:00:00,0,0,0
15203,41,8,15,15-Aug-0041 00:00:00,0,0,0
15234,41,9,15,15-Sep-0041 00:00:00,0,0,0
15264,41,10,15,15-Oct-0041 00:00:00,0,0,0
15295,41,11,15,15-Nov-0041 00:00:00,0,0,0
15325,41,12,15,15-Dec-0041 00:00:00,0,0,0
15356,42,1,15,15-Jan-0042 00:00:00,0,0,0
15387,42,2,15,15-Feb-0042 00:00:00,0,0,0
15415,42,3,15,15-Mar-0042 00:00:00,0,0,0
15446,42,4,15,15-Apr-0042 00:00:00,0,0,0
15476,42,5,15,15-May-0042 00:00:00,0,0,0
15507,42,6,15,15-Jun-0042 00:00:00,0,0,0
15537,42,7,15,15-Jul-0042 00:00:00,0,0,0
15568,42,8,15,15-Aug-0042 00:00:00,0,0,0
15599,42,9,15,15-Sep-0042 00:00:00,0,0,0
15629,42,10,15,15-Oct-0042 00:00:00,0,0,0
15660,42,11,15,15-Nov-0042 00:00:00,0,0,0
15690,42,12,15,15-Dec-0042 00:00:00,0,0,0
15721,43,1,15,15-Jan-0043 00:00:00,0,0,0
15752,43,2,15,15-Feb-0043 00:00:00,0,0,0
15780,43,3,15,15-Mar-0043 00:00:00,0,0,0
15811,43,4,15,15-Apr-0043 00:00:00,0,0,0
15841,43,5,15,15-May-0043 00:00:00,0,0,0
15872,43,6,15,15-Jun-0043 00:00:00,0,0,0
15902,43,7,15,15-Jul-0043 00:00:00,0,0,0
15933,43,8,15,15-Aug-0043 00:00:00,0,0,0
15964,43,9,15,15-Sep-0043 00:00:00,0,0,0
15994,43,10,15,15-Oct-0043 00:00:00,0,0,0
16025,43,11,15,15-Nov-0043 00:00:00,0,0,0
16055,43,12,15,15-Dec-0043 00:00:00,0,0,0
16086,44,1,15,15-Jan-0044 00:00:00,0,0,0
16117,44,2,15,15-Feb-0044 00:00:00,0,0,0
16146,44,3,15,15-Mar-0044 00:00:00,0,0,0
16177,44,4,15,15-Apr-0044 00:00:00,0,0,0
16207,44,5,15,15-May-0044 00:00:00,0,0,0
16238,44,6,15,15-Jun-0044 00:00:00,0,0,0
16268,44,7,15,15-Jul-0044 00:00:00,0,0,0
16299,44,8,15,15-Aug-0044 00:00:00,0,0,0
16330,44,9,15,15-Sep-0044 00:00:00,0,0,0
16360,44,10,15,15-Oct-0044 00:00:00,0,0,0
16391,44,11,15,15-Nov-0044 00:00:00,0,0,0
16421,44,12,15,15-Dec-0044 00:00:00,0,0,0
16452,45,1,15,15-Jan-0045 00:00:00,0,0,0
16483,45,2,15,15-Feb-0045 00:00:00,0,0,0
16511,45,3,15,15-Mar-0045 00:00:00,0,0,0
16542,45,4,15,15-Apr-0045 00:00:00,0,0,0
16572,45,5,15,15-May-0045 00:00:00,0,0,0
16603,45,6,15,15-Jun-0045 00:00:00,0,0,0
16633,45,7,15,15-Jul-0045 00:00:00,0,0,0
16664,45,8,15,15-Aug-0045 00:00:00,0,0,0
16695,45,9,15,15-Sep-0045 00:00:00,0,0,0
16725,45,10,15,15-Oct-0045 00:00:00,0,0,0
16756,45,11,15,15-Nov-0045 00:00:00,0,0,0
16786,45,12,15,15-Dec-0045 00:00:00,0,0,0
16817,46,1,15,15-Jan-0046 00:00:00,0,0,0
16848,46,2,15,15-Feb-0046 00:00:00,0,0,0
16876,46,3,15,15-Mar-0046 00:00:00,0,0,0
16907,46,4,15,15-Apr-0046 00:00:00,0,0,0
16937,46,5,15,15-May-0046 00:00:00,0,0,0
16968,46,6,15,15-Jun-0046 00:00:00,0,0,0
16998,46,7,15,15-Jul-0046 00:00:00,0,0,0
17029,46,8,15,15-Aug-0046 00:00:00,0,0,0
17060,46,9,15,15-Sep-0046 00:00:00,0,0,0
17090,46,10,15,15-Oct-0046 00:00:00,0,0,0
17121,46,11,15,15-Nov-0046 00:00:00,0,0,0
17151,46,12,15,15-Dec-0046 00:00:00,0,0,0
17182,47,1,15,15-Jan-0047 00:00:00,0,0,0
17213,47,2,15,15-Feb-0047 00:00:00,0,0,0
17241,47,3,15,15-Mar-0047 00:00:00,0,0,0
17272,47,4,15,15-Apr-0047 00:00:00,0,0,0
17302,47,5,15,15-May-0047 00:00:00,0,0,0
17333,47,6,15,15-Jun-0047 00:00:00,0,0,0
17363,47,7,15,15-Jul-0047 00:00:00,0,0,0
17394,47,8,15,15-Aug-0047 00:00:00,0,0,0
17425,47,9,15,15-Sep-0047 00:00:00,0,0,0
17455,47,10,15,15-Oct-0047 00:00:00,0,0,0
17486,47,11,15,15-Nov-0047 00:00:00,0,0,0
17516,47,12,15,15-Dec-0047 00:00:00,0,0,0
17547,48,1,15,15-Jan-0048 00:00:00,0,0,0
17578,48,2,15,15-Feb-0048 00:00:00,0,0,0
17607,48,3,15,15-Mar-0048 00:00:00,0,0,0
17638,48,4,15,15-Apr-0048 00:00:00,0,0,0
17668,48,5,15,15-May-0048 00:00:00,0,0,0
17699,48,6,15,15-Jun-0048 00:00:00,0,0,0
17729,48,7,15,15-Jul-0048 00:00:00,0,0,0
17760,48,8,15,15-Aug-0048 00:00:00,0,0,0
17791,48,9,15,15-Sep-0048 00:00:00,0,0,0
17821,48,10,15,15-Oct-0048 00:00:00,0,0,0
17852,48,11,15,15-Nov-0048 00:00:00,0,0,0
17882,48,12,15,15-Dec-0048 00:00:00,0,0,0
17913,49,1,15,15-Jan-0049 00:00:00,0,0,0
17944,49,2,15,15-Feb-0049 00:00:00,0,0,0
17972,49,3,15,15-Mar-0049 00:00:00,0,0,0
18003,49,4,15,15-Apr-0049 00:00:00,0,0,0
18033,49,5,15,15-May-0049 00:00:00,0,0,0
18064,49,6,15,15-Jun-0049 00:00:00,0,0,0
18094,49,7,15,15-Jul-0049 00:00:00,0,0,0
18125,49,8,15,15-Aug-0049 00:00:00,0,0,0
18156,49,9,15,15-Sep-0049 00:00:00,0,0,0
18186,49,10,15,15-Oct-0049 00:00:00,0,0,0
18217,49,11,15,15-Nov-0049 00:00:00,0,0,0
18247,49,12,15,15-Dec-0049 00:00:00,0,0,0
18278,50,1,15,15-Jan-0050 00:00:00,0,0,0
18309,50,2,15,15-Feb-0050 00:00:00,0,0,0
18337,50,3,15,15-Mar-0050 00:00:00,0,0,0
18368,50,4,15,15-Apr-0050 00:00:00,0,0,0
18398,50,5,15,15-May-0050 00:00:00,0,0,0
18429,50,6,15,15-Jun-0050 00:00:00,0,0,0
18459,50,7,15,15-Jul-0050 00:00:00,0,0,0
18490,50,8,15,15-Aug-0050 00:00:00,0,0,0
18521,50,9,15,15-Sep-0050 00:00:00,0,0,0
18551,50,10,15,15-Oct-0050 00:00:00,0,0,0
18582,50,11,15,15-Nov-0050 00:00:00,0,0,0
18612,50,12,15,15-Dec-0050 00:00:00,0,0,0
18643,51,1,15,15-Jan-0051 00:00:00,0,0,0
18674,51,2,15,15-Feb-0051 00:00:00,0,0,0
18702,51,3,15,15-Mar-0051 00:00:00,0,0,0
18733,51,4,15,15-Apr-0051 00:00:00,0,0,0
18763,51,5,15,15-May-0051 00:00:00,0,0,0
18794,51,6,15,15-Jun-0051 00:00:00,0,0,0
18824,51,7,15,15-Jul-0051 00:00:00,0,0,0
18855,51,8,15,15-Aug-0051 00:00:00,0,0,0
18886,51,9,15,15-Sep-0051 00:00:00,0,0,0
18916,51,10,15,15-Oct-0051 00:00:00,0,0,0
18947,51,11,15,15-Nov-0051 00:00:00,0,0,0
18977,51,12,15,15-Dec-0051 00:00:00,0,0,0
19008,52,1,15,15-Jan-0052 00:00:00,0,0,0
19039,52,2,15,15-Feb-0052 00:00:00,0,0,0
19068,52,3,15,15-Mar-0052 00:00:00,0,0,0
19099,52,4,15,15-Apr-0052 00:00:00,0,0,0
19129,52,5,15,15-May-0052 00:00:00,0,0,0
19160,52,6,15,15-Jun-0052 00:00:00,0,0,0
19190,52,7,15,15-Jul-0052 00:00:00,0,0,0
19221,52,8,15,15-Aug-0052 00:00:00,0,0,0
19252,52,9,15,15-Sep-0052 00:00:00,0,0,0
19282,52,10,15,15-Oct-0052 00:00:00,0,0,0
19313,52,11,15,15-Nov-0052 00:00:00,0,0,0
19343,52,12,15,15-Dec-0052 00:00:00,0,0,0
19374,53,1,15,15-Jan-0053 00:00:00,0,0,0
19405,53,2,15,15-Feb-0053 00:00:00,0,0,0
19433,53,3,15,15-Mar-0053 00:00:00,0,0,0
19464,53,4,15,15-Apr-0053 00:00:00,0,0,0
19494,53,5,15,15-May-0053 00:00:00,0,0,0
19525,53,6,15,15-Jun-0053 00:00:00,0,0,0
19555,53,7,15,15-Jul-0053 00:00:00,0,0,0
19586,53,8,15,15-Aug-0053 00:00:00,0,0,0
19617,53,9,15,15-Sep-0053 00:00:00,0,0,0
19647,53,10,15,15-Oct-0053 00:00:00,0,0,0
19678,53,11,15,15-Nov-0053 00:00:00,0,0,0
19708,53,12,15,15-Dec-0053 00:00:00,0,0,0
19739,54,1,15,15-Jan-0054 00:00:00,0,0,0
19770,54,2,15,15-Feb-0054 00:00:00,0,0,0
19798,54,3,15,15-Mar-0054 00:00:00,0,0,0
19829,54,4,15,15-Apr-0054 00:00:00,0,0,0
19859,54,5,15,15-May-0054 00:00:00,0,0,0
19890,54,6,15,15-Jun-0054 00:00:00,0,0,0
19920,54,7,15,15-Jul-0054 00:00:00,0,0,0
19951,54,8,15,15-Aug-0054 00:00:00,0,0,0
19982,54,9,15,15-Sep-0054 00:00:00,0,0,0
20012,54,10,15,15-Oct-0054 00:00:00,0,0,0
20043,54,11,15,15-Nov-0054 00:00:00,0,0,0
20073,54,12,15,15-Dec-0054 00:00:00,0,0,0
20104,55,1,15,15-Jan-0055 00:00:00,0,0,0
20135,55,2,15,15-Feb-0055 00:00:00,0,0,0
20163,55,3,15,15-Mar-0055 00:00:00,0,0,0
20194,55,4,15,15-Apr-0055 00:00:00,0,0,0
20224,55,5,15,15-May-0055 00:00:00,0,0,0
20255,55,6,15,15-Jun-0055 00:00:00,0,0,0
20285,55,7,15,15-Jul-0055 00:00:00,0,0,0
20316,55,8,15,15-Aug-0055 00:00:00,0,0,0
20347,55,9,15,15-Sep-0055 00:00:00,0,0,0
20377,55,10,15,15-Oct-0055 00:00:00,0,0,0
20408,55,11,15,15-Nov-0055 00:00:00,0,0,0
20438,55,12,15,15-Dec-0055 00:00:00,0,0,0
20469,56,1,15,15-Jan-0056 00:00:00,0,0,0
20500,56,2,15,15-Feb-0056 00:00:00,0,0,0
20529,56,3,15,15-Mar-0056 00:00:00,0,0,0
20560,56,4,15,15-Apr-0056 00:00:00,0,0,0
20590,56,5,15,15-May-0056 00:00:00,0,0,0
20621,56,6,15,15-Jun-0056 00:00:00,0,0,0
20651,56,7,15,15-Jul-0056 00:00:00,0,0,0
20682,56,8,15,15-Aug-0056 00:00:00,0,0,0
20713,56,9,15,15-Sep-0056 00:00:00,0,0,0
20743,56,10,15,15-Oct-0056 00:00:00,0,0,0
20774,56,11,15,15-Nov-0056 00:00:00,0,0,0
20804,56,12,15,15-Dec-0056 00:00:00,0,0,0
20835,57,1,15,15-Jan-0057 00:00:00,0,0,0
20866,57,2,15,15-Feb-0057 00:00:00,0,0,0
20894,57,3,15,15-Mar-0057 00:00:00,0,0,0
20925,57,4,15,15-Apr-0057 00:00:00,0,0,0
20955,57,5,15,15-May-0057 00:00:00,0,0,0
20986,57,6,15,15-Jun-0057 00:00:00,0,0,0
21016,57,7,15,15-Jul-0057 00:00:00,0,0,0
21047,57,8,15,15-Aug-0057 00:00:00,0,0,0
21078,57,9,15,15-Sep-0057 00:00:00,0,0,0
21108,57,10,15,15-Oct-0057 00:00:00,0,0,0
21139,57,11,15,15-Nov-0057 00:00:00,0,0,0
21169,57,12,15,15-Dec-0057 00:00:00,0,0,0
21200,58,1,15,15-Jan-0058 00:00:00,0,0,0
21231,58,2,15,15-Feb-0058 00:00:00,0,0,0
21259,58,3,15,15-Mar-0058 00:00:00,0,0,0
21290,58,4,15,15-Apr-0058 00:00:00,0,0,0
21320,58,5,15,15-May-0058 00:00:00,0,0,0
21351,58,6,15,15-Jun-0058 00:00:00,0,0,0
21381,58,7,15,15-Jul-0058 00:00:00,0,0,0
21412,58,8,15,15-Aug-0058 00:00:00,0,0,0
21443,58,9,15,15-Sep-0058 00:00:00,0,0,0
21473,58,10,15,15-Oct-0058 00:00:00,0,0,0
21504,58,11,15,15-Nov-0058 00:00:00,0,0,0
21534,58,12,15,15-Dec-0058 00:00:00,0,0,0
21565,59,1,15,15-Jan-0059 00:00:00,0,0,0
21596,59,2,15,15-Feb-0059 00:00:00,0,0,0
21624,59,3,15,15-Mar-0059 00:00:00,0,0,0
21655,59,4,15,15-Apr-0059 00:00:00,0,0,0
21685,59,5,15,15-May-0059 00:00:00,0,0,0
21716,59,6,15,15-Jun-0059 00:00:00,0,0,0
21746,59,7,15,15-Jul-0059 00:00:00,0,0,0
21777,59,8,15,15-Aug-0059 00:00:00,0,0,0
21808,59,9,15,15-Sep-0059 00:00:00,0,0,0
21838,59,10,15,15-Oct-0059 00:00:00,0,0,0
21869,59,11,15,15-Nov-0059 00:00:00,0,0,0
21899,59,12,15,15-Dec-0059 00:00:00,0,0,0
21930,60,1,15,15-Jan-0060 00:00:00,0,0,0
21961,60,2,15,15-Feb-0060 00:00:00,0,0,0
21990,60,3,15,15-Mar-0060 00:00:00,0,0,0
22021,60,4,15,15-Apr-0060 00:00:00,0,0,0
22051,60,5,15,15-May-0060 00:00:00,0,0,0
22082,60,6,15,15-Jun-0060 00:00:00,0,0,0
22112,60,7,15,15-Jul-0060 00:00:00,0,0,0
22143,60,8,15,15-Aug-0060 00:00:00,0,0,0
22174,60,9,15,15-Sep-0060 00:00:00,0,0,0
22204,60,10,15,15-Oct-0060 00:00:00,0,0,0
22235,60,11,15,15-Nov-0060 00:00:00,0,0,0
22265,60,12,15,15-Dec-0060 00:00:00,0,0,0
22296,61,1,15,15-Jan-0061 00:00:00,0,0,0
22327,61,2,15,15-Feb-0061 00:00:00,0,0,0
22355,61,3,15,15-Mar-0061 00:00:00,0,0,0
22386,61,4,15,15-Apr-0061 00:00:00,0,0,0
22416,61,5,15,15-May-0061 00:00:00,0,0,0
22447,61,6,15,15-Jun-0061 00:00:00,0,0,0
22477,61,7,15,15-Jul-0061 00:00:00,0,0,0
22508,61,8,15,15-Aug-0061 00:00:00,0,0,0
22539,61,9,15,15-Sep-0061 00:00:00,0,0,0
22569,61,10,15,15-Oct-0061 00:00:00,0,0,0
22600,61,11,15,15-Nov-0061 00:00:00,0,0,0
22630,61,12,15,15-Dec-0061 00:00:00,0,0,0
22661,62,1,15,15-Jan-0062 00:00:00,0,0,0
22692,62,2,15,15-Feb-0062 00:00:00,0,0,0
22720,62,3,15,15-Mar-0062 00:00:00,0,0,0
22751,62,4,15,15-Apr-0062 00:00:00,0,0,0
22781,62,5,15,15-May-0062 00:00:00,0,0,0
22812,62,6,15,15-Jun-0062 00:00:00,0,0,0
22842,62,7,15,15-Jul-0062 00:00:00,0,0,0
22873,62,8,15,15-Aug-0062 00:00:00,0,0,0
22904,62,9,15,15-Sep-0062 00:00:00,0,0,0
22934,62,10,15,15-Oct-0062 00:00:00,0,0,0
22965,62,11,15,15-Nov-0062 00:00:00,0,0,0
22995,62,12,15,15-Dec-0062 00:00:00,0,0,0
23026,63,1,15,15-Jan-0063 00:00:00,0,0,0
23057,63,2,15,15-Feb-0063 00:00:00,0,0,0
23085,63,3,15,15-Mar-0063 00:00:00,0,0,0
23116,63,4,15,15-Apr-0063 00:00:00,0,0,0
23146,63,5,15,15-May-0063 00:00:00,0,0,0
23177,63,6,15,15-Jun-0063 00:00:00,0,0,0
23207,63,7,15,15-Jul-0063 00:00:00,0,0,0
23238,63,8,15,15-Aug-0063 00:00:00,0,0,0
23269,63,9,15,15-Sep-0063 00:00:00,0,0,0
23299,63,10,15,15-Oct-0063 00:00:00,0,0,0
23330,63,11,15,15-Nov-0063 00:00:00,0,0,0
23360,63,12,15,15-Dec-0063 00:00:00,0,0,0
23391,64,1,15,15-Jan-0064 00:00:00,0,0,0
23422,64,2,15,15-Feb-0064 00:00:00,0,0,0
23451,64,3,15,15-Mar-0064 00:00:00,0,0,0
23482,64,4,15,15-Apr-0064 00:00:00,0,0,0
23512,64,5,15,15-May-0064 00:00:00,0,0,0
23543,64,6,15,15-Jun-0064 00:00:00,0,0,0
23573,64,7,15,15-Jul-0064 00:00:00,0,0,0
23604,64,8,15,15-Aug-0064 00:00:00,0,0,0
23635,64,9,15,15-Sep-0064 00:00:00,0,0,0
23665,64,10,15,15-Oct-0064 00:00:00,0,0,0
23696,64,11,15,15-Nov-0064 00:00:00,0,0,0
23726,64,12,15,15-Dec-0064 00:00:00,0,0,0
23757,65,1,15,15-Jan-0065 00:00:00,0,0,0
23788,65,2,15,15-Feb-0065 00:00:00,0,0,0
23816,65,3,15,15-Mar-0065 00:00:00,0,0,0
23847,65,4,15,15-Apr-0065 00:00:00,0,0,0
23877,65,5,15,15-May-0065 00:00:00,0,0,0
23908,65,6,15,15-Jun-0065 00:00:00,0,0,0
23938,65,7,15,15-Jul-0065 00:00:00,0,0,0
23969,65,8,15,15-Aug-0065 00:00:00,0,0,0
24000,65,9,15,15-Sep-0065 00:00:00,0,0,0
24030,65,10,15,15-Oct-0065 00:00:00,0,0,0
24061,65,11,15,15-Nov-0065 00:00:00,0,0,0
24091,65,12,15,15-Dec-0065 00:00:00,0,0,0
24122,66,1,15,15-Jan-0066 00:00:00,0,0,0
24153,66,2,15,15-Feb-0066 00:00:00,0,0,0
24181,66,3,15,15-Mar-0066 00:00:00,0,0,0
24212,66,4,15,15-Apr-0066 00:00:00,0,0,0
24242,66,5,15,15-May-0066 00:00:00,0,0,0
24273,66,6,15,15-Jun-0066 00:00:00,0,0,0
24303,66,7,15,15-Jul-0066 00:00:00,0,0,0
24334,66,8,15,15-Aug-0066 00:00:00,0,0,0
24365,66,9,15,15-Sep-0066 00:00:00,0,0,0
24395,66,10,15,15-Oct-0066 00:00:00,0,0,0
24426,66,11,15,15-Nov-0066 00:00:00,0,0,0
24456,66,12,15,15-Dec-0066 00:00:00,0,0,0
24487,67,1,15,15-Jan-0067 00:00:00,0,0,0
24518,67,2,15,15-Feb-0067 00:00:00,0,0,0
24546,67,3,15,15-Mar-0067 00:00:00,0,0,0
24577,67,4,15,15-Apr-0067 00:00:00,0,0,0
24607,67,5,15,15-May-0067 00:00:00,0,0,0
24638,67,6,15,15-Jun-0067 00:00:00,0,0,0
24668,67,7,15,15-Jul-0067 00:00:00,0,0,0
24699,67,8,15,15-Aug-0067 00:00:00,0,0,0
24730,67,9,15,15-Sep-0067 00:00:00,0,0,0
24760,67,10,15,15-Oct-0067 00:00:00,0,0,0
24791,67,11,15,15-Nov-0067 00:00:00,0,0,0
24821,67,12,15,15-Dec-0067 00:00:00,0,0,0
24852,68,1,15,15-Jan-0068 00:00:00,0,0,0
24883,68,2,15,15-Feb-0068 00:00:00,0,0,0
24912,68,3,15,15-Mar-0068 00:00:00,0,0,0
24943,68,4,15,15-Apr-0068 00:00:00,0,0,0
24973,68,5,15,15-May-0068 00:00:00,0,0,0
25004,68,6,15,15-Jun-0068 00:00:00,0,0,0
25034,68,7,15,15-Jul-0068 00:00:00,0,0,0
25065,68,8,15,15-Aug-0068 00:00:00,0,0,0
25096,68,9,15,15-Sep-0068 00:00:00,0,0,0
25126,68,10,15,15-Oct-0068 00:00:00,0,0,0
25157,68,11,15,15-Nov-0068 00:00:00,0,0,0
25187,68,12,15,15-Dec-0068 00:00:00,0,0,0
25218,69,1,15,15-Jan-0069 00:00:00,0,0,0
25249,69,2,15,15-Feb-0069 00:00:00,0,0,0
25277,69,3,15,15-Mar-0069 00:00:00,0,0,0
25308,69,4,15,15-Apr-0069 00:00:00,0,0,0
25338,69,5,15,15-May-0069 00:00:00,0,0,0
25369,69,6,15,15-Jun-0069 00:00:00,0,0,0
25399,69,7,15,15-Jul-0069 00:00:00,0,0,0
25430,69,8,15,15-Aug-0069 00:00:00,0,0,0
25461,69,9,15,15-Sep-0069 00:00:00,0,0,0
25491,69,10,15,15-Oct-0069 00:00:00,0,0,0
25522,69,11,15,15-Nov-0069 00:00:00,0,0,0
25552,69,12,15,15-Dec-0069 00:00:00,0,0,0
25583,70,1,15,15-Jan-0070 00:00:00,0,0,0
25614,70,2,15,15-Feb-0070 00:00:00,0,0,0
25642,70,3,15,15-Mar-0070 00:00:00,0,0,0
25673,70,4,15,15-Apr-0070 00:00:00,0,0,0
25703,70,5,15,15-May-0070 00:00:00,0,0,0
25734,70,6,15,15-Jun-0070 00:00:00,0,0,0
25764,70,7,15,15-Jul-0070 00:00:00,0,0,0
25795,70,8,15,15-Aug-0070 00:00:00,0,0,0
25826,70,9,15,15-Sep-0070 00:00:00,0,0,0
25856,70,10,15,15-Oct-0070 00:00:00,0,0,0
25887,70,11,15,15-Nov-0070 00:00:00,0,0,0
25917,70,12,15,15-Dec-0070 00:00:00,0,0,0
25948,71,1,15,15-Jan-0071 00:00:00,0,0,0
25979,71,2,15,15-Feb-0071 00:00:00,0,0,0
26007,71,3,15,15-Mar-0071 00:00:00,0,0,0
26038,71,4,15,15-Apr-0071 00:00:00,0,0,0
26068,71,5,15,15-May-0071 00:00:00,0,0,0
26099,71,6,15,15-Jun-0071 00:00:00,0,0,0
26129,71,7,15,15-Jul-0071 00:00:00,0,0,0
26160,71,8,15,15-Aug-0071 00:00:00,0,0,0
26191,71,9,15,15-Sep-0071 00:00:00,0,0,0
26221,71,10,15,15-Oct-0071 00:00:00,0,0,0
26252,71,11,15,15-Nov-0071 00:00:00,0,0,0
26282,71,12,15,15-Dec-0071 00:00:00,0,0,0
26313,72,1,15,15-Jan-0072 00:00:00,0,0,0
26344,72,2,15,15-Feb-0072 00:00:00,0,0,0
26373,72,3,15,15-Mar-0072 00:00:00,0,0,0
26404,72,4,15,15-Apr-0072 00:00:00,0,0,0
26434,72,5,15,15-May-0072 00:00:00,0,0,0
26465,72,6,15,15-Jun-0072 00:00:00,0,0,0
26495,72,7,15,15-Jul-0072 00:00:00,0,0,0
26526,72,8,15,15-Aug-0072 00:00:00,0,0,0
26557,72,9,15,15-Sep-0072 00:00:00,0,0,0
26587,72,10,15,15-Oct-0072 00:00:00,0,0,0
26618,72,11,15,15-Nov-0072 00:00:00,0,0,0
26648,72,12,15,15-Dec-0072 00:00:00,0,0,0
26679,73,1,15,15-Jan-0073 00:00:00,0,0,0
26710,73,2,15,15-Feb-0073 00:00:00,0,0,0
26738,73,3,15,15-Mar-0073 00:00:00,0,0,0
26769,73,4,15,15-Apr-0073 00:00:00,0,0,0
26799,73,5,15,15-May-0073 00:00:00,0,0,0
26830,73,6,15,15-Jun-0073 00:00:00,0,0,0
26860,73,7,15,15-Jul-0073 00:00:00,0,0,0
26891,73,8,15,15-Aug-0073 00:00:00,0,0,0
26922,73,9,15,15-Sep-0073 00:00:00,0,0,0
26952,73,10,15,15-Oct-0073 00:00:00,0,0,0
26983,73,11,15,15-Nov-0073 00:00:00,0,0,0
27013,73,12,15,15-Dec-0073 00:00:00,0,0,0
27044,74,1,15,15-Jan-0074 00:00:00,0,0,0
27075,74,2,15,15-Feb-0074 00:00:00,0,0,0
27103,74,3,15,15-Mar-0074 00:00:00,0,0,0
27134,74,4,15,15-Apr-0074 00:00:00,0,0,0
27164,74,5,15,15-May-0074 00:00:00,0,0,0
27195,74,6,15,15-Jun-0074 00:00:00,0,0,0
27225,74,7,15,15-Jul-0074 00:00:00,0,0,0
27256,74,8,15,15-Aug-0074 00:00:00,0,0,0
27287,74,9,15,15-Sep-0074 00:00:00,0,0,0
27317,74,10,15,15-Oct-0074 00:00:00,0,0,0
27348,74,11,15,15-Nov-0074 00:00:00,0,0,0
27378,74,12,15,15-Dec-0074 00:00:00,0,0,0
27409,75,1,15,15-Jan-0075 00:00:00,0,0,0
27440,75,2,15,15-Feb-0075 00:00:00,0,0,0
27468,75,3,15,15-Mar-0075 00:00:00,0,0,0
27499,75,4,15,15-Apr-0075 00:00:00,0,0,0
27529,75,5,15,15-May-0075 00:00:00,0,0,0
27560,75,6,15,15-Jun-0075 00:00:00,0,0,0
27590,75,7,15,15-Jul-0075 00:00:00,0,0,0
27621,75,8,15,15-Aug-0075 00:00:00,0,0,0
27652,75,9,15,15-Sep-0075 00:00:00,0,0,0
27682,75,10,15,15-Oct-0075 00:00:00,0,0,0
27713,75,11,15,15-Nov-0075 00:00:00,0,0,0
27743,75,12,15,15-Dec-0075 00:00:00,0,0,0
27774,76,1,15,15-Jan-0076 00:00:00,0,0,0
27805,76,2,15,15-Feb-0076 00:00:00,0,0,0
27834,76,3,15,15-Mar-0076 00:00:00,0,0,0
27865,76,4,15,15-Apr-0076 00:00:00,0,0,0
27895,76,5,15,15-May-0076 00:00:00,0,0,0
27926,76,6,15,15-Jun-0076 00:00:00,0,0,0
27956,76,7,15,15-Jul-0076 00:00:00,0,0,0
27987,76,8,15,15-Aug-0076 00:00:00,0,0,0
28018,76,9,15,15-Sep-0076 00:00:00,0,0,0
28048,76,10,15,15-Oct-0076 00:00:00,0,0,0
28079,76,11,15,15-Nov-0076 00:00:00,0,0,0
28109,76,12,15,15-Dec-0076 00:00:00,0,0,0
28140,77,1,15,15-Jan-0077 00:00:00,0,0,0
28171,77,2,15,15-Feb-0077 00:00:00,0,0,0
28199,77,3,15,15-Mar-0077 00:00:00,0,0,0
28230,77,4,15,15-Apr-0077 00:00:00,0,0,0
28260,77,5,15,15-May-0077 00:00:00,0,0,0
28291,77,6,15,15-Jun-0077 00:00:00,0,0,0
28321,77,7,15,15-Jul-0077 00:00:00,0,0,0
28352,77,8,15,15-Aug-0077 00:00:00,0,0,0
28383,77,9,15,15-Sep-0077 00:00:00,0,0,0
